year,sex,value,note,lid
1995,3,11.43055910126911,,376
1996,1,11.25568533438559,,376
1996,2,7.718214186463457,,376
1996,3,9.527529014912384,,376
1997,1,10.62647691514884,,376
1997,2,7.022699115840081,,376
1997,3,8.840761476913039,,376
1998,1,11.53068477307051,,376
1998,2,5.540124229147736,,376
1998,3,8.613422768955047,,376
1999,1,11.89938881300623,,376
1999,2,8.538392511966864,,376
1999,3,10.24483525879505,,376
2000,1,12.43471372786298,,376
2000,2,8.657075598287545,,376
2000,3,10.60185642357947,,376
2001,1,11.13844375676565,,376
2001,2,8.084252809553716,,376
2001,3,9.622235966158188,,376
2002,1,9.748349131117106,,376
2002,2,6.497713069137934,,376
2002,3,8.148860870155206,,376
2003,1,9.812484374731367,,376
2003,2,5.719933921757736,,376
2003,3,7.787865865686694,,376
2004,1,11.99869832372835,,376
2004,2,8.06877959246477,,376
2004,3,10.07486257653389,,376
2005,1,10.40203854744126,,376
2005,2,7.284568640928191,,376
2005,3,8.874087947454811,,376
2006,1,10.51604344070001,,376
2006,2,8.160605818771426,,376
2006,3,9.363505228938806,,376
2007,1,10.44262196792756,,376
2007,2,8.277875621663156,,376
2007,3,9.370588032511007,,376
2008,1,8.412426375888792,,376
2008,2,7.133500794738956,,376
2008,3,7.787892447791434,,376
2009,1,9.446739839319429,,376
2009,2,6.800767994672441,,376
2009,3,8.129323042827764,,376
2010,1,9.695310872197659,,376
2010,2,5.40019761476862,,376
2010,3,7.579423465881585,,376
2011,1,7.970396016055759,,376
