year,sex,value,ageg,lid,tercile,prospect,pop,pctile
2013,1,3.2833032310009,pnm,247,1,0,343477.3330000002,28
2009,3,7.352629661560059,hgap,247,1,0,343477.3330000002,22
2023,1,11.22994720935822,u20m,247,1,0,343477.3330000002,30
2019,1,6.845061302185059,hgap,247,1,0,343477.3330000002,20
2022,2,122.4544,math,247,1,0,343477.3330000002,52
2023,1,3.746761940419674,nnm,247,1,0,343477.3330000002,29
2019,2,7.049328327178955,hgap,247,1,0,343477.3330000002,21
2009,2,7.663722515106201,hgap,247,1,0,343477.3330000002,23
2013,3,2.951798029243946,pnm,247,1,0,343477.3330000002,25
2019,3,6.847866535186768,hgap,247,1,0,343477.3330000002,20
2013,3,10.41340921074152,u20m,247,1,0,343477.3330000002,28
2023,3,9.620512835681438,u20m,247,1,0,343477.3330000002,27
2013,2,8.632196113467216,u20m,247,1,0,343477.3330000002,24
2013,1,4.519740265227168,q5_19,247,1,0,343477.3330000002,34
2023,2,7.915030233561993,u20m,247,1,0,343477.3330000002,23
2023,3,3.429007017984986,nnm,247,1,0,343477.3330000002,28
2012,3,99.22663999999997,math,247,1,0,343477.3330000002,37
2022,1,109.1849,math,247,1,0,343477.3330000002,46
2023,2,2.496589906513691,pnm,247,1,0,343477.3330000002,22
2009,1,7.256202697753906,hgap,247,1,0,343477.3330000002,21
2023,2,3.096087137237191,nnm,247,1,0,343477.3330000002,26
2023,3,2.741739386692643,pnm,247,1,0,343477.3330000002,24
2013,3,3.994240425527096,nnm,247,1,0,343477.3330000002,30
2023,3,3.480613060552917,q5_19,247,1,0,343477.3330000002,28
2023,2,2.343169315681792,q5_19,247,1,0,343477.3330000002,18
2023,1,4.54935309694382,q5_19,247,1,0,343477.3330000002,34
2012,1,96.94644,math,247,1,0,343477.3330000002,34
2012,2,101.59811,math,247,1,0,343477.3330000002,39
2013,2,2.604564419016242,pnm,247,1,0,343477.3330000002,23
2013,2,2.417100680348061,q5_19,247,1,0,343477.3330000002,19
2013,1,4.33650566264987,nnm,247,1,0,343477.3330000002,31
2013,1,12.09093630313873,u20m,247,1,0,343477.3330000002,31
2023,1,2.975511597469449,pnm,247,1,0,343477.3330000002,25
2023,1,8.357596121553845,q5_19,140,2,0,35652.31100000001,53
2019,2,10.0728931427002,hgap,140,2,0,35652.31100000001,41
2023,2,5.847678034494597,q5_19,140,2,0,35652.31100000001,41
2013,2,9.778952226042747,nnm,140,2,2,35652.31100000001,52
2023,2,18.45641061663628,u20m,140,2,2,35652.31100000001,39
2013,2,10.59891656041145,pnm,140,2,2,35652.31100000001,54
2013,3,11.55467517673969,pnm,140,2,2,35652.31100000001,56
2023,3,7.142259456659916,q5_19,140,2,0,35652.31100000001,48
2019,3,11.46132564544678,hgap,140,2,0,35652.31100000001,52
2013,2,27.05451473593712,u20m,140,2,2,35652.31100000001,51
2023,1,8.073750883340836,nnm,140,2,2,35652.31100000001,45
2023,3,20.63874714076519,u20m,140,2,2,35652.31100000001,42
2013,2,6.920601533617066,q5_19,140,2,0,35652.31100000001,47
2023,3,6.614754907786846,pnm,140,2,2,35652.31100000001,41
2023,1,22.67404086887836,u20m,140,2,2,35652.31100000001,45
2009,3,12.4497709274292,hgap,140,2,0,35652.31100000001,63
2013,3,8.211212457688744,q5_19,140,2,0,35652.31100000001,53
2013,3,12.06520572304726,nnm,140,2,2,35652.31100000001,57
2022,1,213.68614,math,140,2,,35652.31100000001,88
2009,1,13.84293365478516,hgap,140,2,0,35652.31100000001,71
2013,1,9.43614175471752,q5_19,140,2,0,35652.31100000001,57
2009,2,11.07133674621582,hgap,140,2,0,35652.31100000001,50
2013,1,14.19002003967762,nnm,140,2,2,35652.31100000001,62
2019,1,12.84022235870361,hgap,140,2,0,35652.31100000001,65
2023,2,6.900345906615257,pnm,140,2,2,35652.31100000001,42
2022,3,216.65808,math,140,2,,35652.31100000001,91
2013,1,12.43499666452408,pnm,140,2,2,35652.31100000001,57
2022,2,219.72787,math,140,2,,35652.31100000001,92
2023,2,5.822730250656605,nnm,140,2,2,35652.31100000001,38
2023,3,7.025292608886957,nnm,140,2,2,35652.31100000001,42
2013,1,35.63513234257698,u20m,140,2,2,35652.31100000001,58
2023,1,6.415147799998522,pnm,140,2,2,35652.31100000001,40
2013,3,31.49887919425964,u20m,140,2,2,35652.31100000001,55
2013,1,2.430168450645032,q5_19,161,1,0,,19
2023,1,9.284849278628826,u20m,161,1,0,,26
2013,3,2.09689079120623,q5_19,161,1,0,,15
2013,2,9.004496037960052,u20m,161,1,0,,25
2023,2,1.651272149909677,q5_19,161,1,0,,8
2013,3,9.534635581076145,u20m,161,1,0,,27
2013,1,10.04074793308973,u20m,161,1,0,,28
2023,2,8.541739545762539,u20m,161,1,0,,24
2023,3,8.922107517719269,u20m,161,1,0,,25
2023,3,1.94930766497925,q5_19,161,1,0,,12
2023,1,2.233352887446638,q5_19,161,1,0,,17
2013,2,1.747979255741772,q5_19,161,1,0,,9
2009,3,6.836172580718994,hgap,235,2,1,,20
2023,2,6.636610720306635,pnm,235,2,0,,41
2013,3,9.207751483224058,q5_19,235,2,0,,56
2013,1,9.45510808378458,pnm,235,2,2,,51
2023,1,8.115466684103012,nnm,235,2,2,,45
2009,1,7.877256870269775,hgap,235,2,2,,25
2023,1,25.79791098833084,u20m,235,2,2,,50
2019,2,5.058557033538818,hgap,235,2,1,,12
2023,1,7.139892317354679,pnm,235,2,2,,42
2019,3,5.472185611724854,hgap,235,2,1,,13
2023,2,7.493164308930433,q5_19,235,2,0,,50
2013,2,8.175557479262352,nnm,235,2,0,,46
2023,2,7.695851847529411,nnm,235,2,0,,45
2023,1,10.76408186121192,q5_19,235,2,1,,60
2023,3,7.900549098849297,nnm,235,2,2,,45
2019,1,6.288515567779541,hgap,235,2,2,,18
2009,2,5.988068103790283,hgap,235,2,1,,17
2013,3,28.19694392383099,u20m,235,2,0,,52
2023,3,6.900930311530828,pnm,235,2,0,,42
2013,3,11.11594866961241,nnm,235,2,2,,55
2023,3,23.81030283868313,u20m,235,2,0,,47
2013,2,18.99624429643154,u20m,235,2,0,,40
2013,1,14.04263824224472,nnm,235,2,2,,62
2013,1,13.83307163837821,q5_19,235,2,1,,67
2023,2,21.66754007339478,u20m,235,2,0,,44
2023,3,9.19900210566238,q5_19,235,2,0,,56
2013,3,8.140201680362225,pnm,235,2,0,,46
2013,2,6.715418305248022,pnm,235,2,0,,41
2013,1,36.87483444809914,u20m,235,2,2,,60
2013,2,4.222821508027663,q5_19,235,2,0,,33
2013,2,9.395232424139977,nnm,242,2,0,28300.86099999999,50
2019,3,10.17788028717041,hgap,242,2,0,28300.86099999999,42
2013,1,38.9389768242836,u20m,242,2,0,28300.86099999999,61
2009,2,11.48015022277832,hgap,242,2,0,28300.86099999999,52
2023,2,9.658442810177803,nnm,242,2,0,28300.86099999999,51
2009,1,11.74019336700439,hgap,242,2,0,28300.86099999999,56
2013,1,19.55814295098668,q5_19,242,2,0,28300.86099999999,77
2023,3,11.25127635896206,nnm,242,2,0,28300.86099999999,56
2013,3,12.71136261572181,q5_19,242,2,0,28300.86099999999,64
2013,1,7.637425791472197,pnm,242,2,0,28300.86099999999,44
2023,3,7.670416496694088,pnm,242,2,0,28300.86099999999,44
2013,1,12.22337782382965,nnm,242,2,0,28300.86099999999,58
2023,1,12.77230773121119,nnm,242,2,0,28300.86099999999,59
2013,3,10.84728166460991,nnm,242,2,0,28300.86099999999,54
2009,3,11.62636375427246,hgap,242,2,0,28300.86099999999,55
2023,3,30.63042089343071,u20m,242,2,0,28300.86099999999,54
2023,2,7.240420673042536,pnm,242,2,0,28300.86099999999,43
2023,2,7.029916922114299,q5_19,242,2,0,28300.86099999999,48
2013,3,30.35842068493366,u20m,242,2,0,28300.86099999999,54
2013,2,21.26315981149673,u20m,242,2,0,28300.86099999999,43
2023,3,12.0214590250356,q5_19,242,2,0,28300.86099999999,63
2013,3,7.104042917490005,pnm,242,2,0,28300.86099999999,42
2019,2,10.32420349121094,hgap,242,2,0,28300.86099999999,44
2023,1,37.09650412201881,u20m,242,2,0,28300.86099999999,60
2023,1,16.70282210851193,q5_19,242,2,0,28300.86099999999,73
2023,2,23.74054305255413,u20m,242,2,0,28300.86099999999,47
2013,2,6.539925932884216,pnm,242,2,0,28300.86099999999,40
2019,1,10.24867248535156,hgap,242,2,0,28300.86099999999,43
2013,2,5.47637538092105,q5_19,242,2,0,28300.86099999999,39
2023,1,8.070877753198147,pnm,242,2,0,28300.86099999999,46
2013,1,5.83422536150946,q5_19,203,2,0,,41
2013,1,23.61590415239334,u20m,203,2,0,,46
2023,2,12.12367601692677,u20m,203,2,1,,31
2013,3,3.772103758975409,q5_19,203,2,0,,30
2023,2,1.620439705912191,q5_19,203,2,0,,7
2013,3,19.12486553192139,u20m,203,2,0,,40
2023,1,5.23574508427771,q5_19,203,2,0,,39
2023,3,16.0706527531147,u20m,203,2,0,,36
2023,3,3.453845916693621,q5_19,203,2,0,,28
2013,2,1.787874000044098,q5_19,203,2,0,,10
2023,1,19.85224895179272,u20m,203,2,0,,41
2013,2,14.56994935870171,u20m,203,2,1,,34
2023,2,3.259400837123394,nnm,240,2,2,,27
2023,1,17.89393462240696,u20m,240,2,1,,38
2023,1,4.189644940197468,nnm,240,2,2,,31
2023,1,2.145299920812249,pnm,240,2,2,,19
2013,2,4.440507851541042,nnm,240,2,2,,32
2013,2,10.85079275071621,u20m,240,2,2,,29
2013,1,13.41360899288102,q5_19,240,2,0,,66
2023,2,7.866492494940758,u20m,240,2,2,,23
2013,3,17.01786555349827,u20m,240,2,2,,37
2013,1,22.93070405721664,u20m,240,2,1,,46
2023,2,1.898071612231433,pnm,240,2,2,,16
2023,3,13.02472688257694,u20m,240,2,2,,32
2023,3,7.315823755818296,q5_19,240,2,0,,49
2023,1,11.64162161444049,q5_19,240,2,0,,62
2023,2,2.729265637124945,q5_19,240,2,1,,22
2023,3,3.734656609594822,nnm,240,2,2,,29
2013,1,3.452214179560542,pnm,240,2,2,,29
2013,3,5.344544071704149,nnm,240,2,2,,36
2023,3,2.023878041654825,pnm,240,2,2,,18
2013,3,8.547675788158958,q5_19,240,2,0,,54
2013,3,3.215858479961753,pnm,240,2,2,,27
2013,2,3.477662967213635,q5_19,240,2,1,,28
2013,2,2.971548354253173,pnm,240,2,2,,25
2013,1,6.21573394164443,nnm,240,2,2,,39
2022,3,111.191,math,141,2,0,100352.189,46
2019,1,14.88755702972412,hgap,141,2,1,100352.189,78
2023,2,22.78488874435425,u20m,141,2,0,100352.189,46
2013,1,12.85651605576277,nnm,141,2,0,100352.189,59
2013,1,46.42456769943237,u20m,141,2,0,100352.189,65
2013,3,36.08547523617744,u20m,141,2,0,100352.189,59
2012,1,63.95443999999998,math,141,2,0,100352.189,13
2023,2,8.604221045970917,pnm,141,2,0,100352.189,48
2013,3,10.96722856163979,nnm,141,2,0,100352.189,55
2023,1,11.6775818169117,nnm,141,2,0,100352.189,57
2023,1,18.56716152676019,q5_19,141,2,0,100352.189,76
2009,3,16.80299949645996,hgap,141,2,1,100352.189,89
2023,1,11.86137087643147,pnm,141,2,0,100352.189,56
2019,2,11.93552398681641,hgap,141,2,2,100352.189,58
2013,1,13.48969992250204,pnm,141,2,0,100352.189,59
2022,1,105.88937,math,141,2,0,100352.189,43
2023,2,6.193907998485515,q5_19,141,2,0,100352.189,43
2013,2,8.820322342216969,nnm,141,2,0,100352.189,49
2012,2,73.85483999999997,math,141,2,0,100352.189,17
2012,3,69.25524000000001,math,141,2,0,100352.189,15
2013,3,11.70180458575487,pnm,141,2,0,100352.189,56
2023,3,12.49753851490065,q5_19,141,2,0,100352.189,64
2013,2,24.87113699316978,u20m,141,2,0,100352.189,48
2019,3,13.47880458831787,hgap,141,2,1,100352.189,69
2023,3,10.00903453677893,nnm,141,2,0,100352.189,53
2023,3,32.46370702981949,u20m,141,2,0,100352.189,56
2023,1,41.53312370181084,u20m,141,2,0,100352.189,62
2013,2,9.705577977001667,pnm,141,2,0,100352.189,52
2009,2,15.13698196411133,hgap,141,2,2,100352.189,79
2023,3,10.31304430216551,pnm,141,2,0,100352.189,53
2013,3,13.85712795605898,q5_19,141,2,0,100352.189,67
2013,2,6.551657038621927,q5_19,141,2,0,100352.189,44
2009,1,18.05801963806152,hgap,141,2,1,100352.189,94
2022,2,116.16046,math,141,2,0,100352.189,51
2023,2,8.16037692129612,nnm,141,2,0,100352.189,46
2013,1,20.7960730005996,q5_19,141,2,0,100352.189,79
2023,1,28.16066890954971,u20m,269,2,1,,52
2013,1,34.32781994342804,u20m,269,2,1,,57
2013,3,10.14635611423631,q5_19,269,2,0,,59
2013,3,31.8676233291626,u20m,269,2,1,,55
2013,1,11.38043571627034,q5_19,269,2,1,,62
2019,1,15.48834609985352,hgap,269,2,0,,81
2023,2,6.320516113191843,nnm,269,2,1,,39
2023,1,10.05442161113024,nnm,269,2,1,,53
2023,3,26.26830339431763,u20m,269,2,1,,50
2013,1,11.115662753582,pnm,269,2,1,,55
2019,3,12.88263988494873,hgap,269,2,0,,65
2023,2,7.94819509735456,q5_19,269,2,0,,52
2023,1,8.816084824502468,pnm,269,2,1,,49
2013,3,10.18713694065809,nnm,269,2,1,,53
2023,3,8.771849668239295,q5_19,269,2,0,,54
2023,2,24.25888366997242,u20m,269,2,1,,48
2013,3,11.87778171151876,pnm,269,2,1,,56
2013,2,7.706142496317625,nnm,269,2,1,,45
2013,2,12.98091001808643,pnm,269,2,1,,58
2013,1,12.23184447735548,nnm,269,2,1,,58
2009,2,10.99013900756836,hgap,269,2,0,,50
2013,2,8.922836586195192,q5_19,269,2,0,,55
2009,3,13.40073394775391,hgap,269,2,0,,68
2023,3,8.364615961909294,nnm,269,2,1,,47
2023,1,9.558326838181364,q5_19,269,2,1,,57
2019,2,9.877580642700195,hgap,269,2,0,,39
2013,2,29.32616136968136,u20m,269,2,1,,53
2009,1,15.50798511505127,hgap,269,2,0,,82
2023,2,10.18522679805756,pnm,269,2,1,,53
2023,3,9.365007281303406,pnm,269,2,1,,51
2013,3,2.605192290508374,q5_19,270,2,1,,21
2013,2,21.57559059560299,u20m,270,2,0,,44
2023,2,2.43737511067843,q5_19,270,2,0,,19
2013,2,2.750092511737634,q5_19,270,2,0,,22
2013,3,17.47728511691093,u20m,270,2,0,,38
2023,1,10.94171684235334,u20m,270,2,1,,29
2013,1,13.51017318665981,u20m,270,2,1,,33
2013,1,2.469084427570212,q5_19,270,2,1,,20
2023,2,19.39769461750984,u20m,270,2,0,,40
2023,1,1.939127933585083,q5_19,270,2,1,,12
2023,3,15.06899576634169,u20m,270,2,0,,34
2023,3,2.181214022933253,q5_19,270,2,1,,16
2019,2,6.545249938964844,hgap,264,2,1,,19
2023,1,10.31236257404089,pnm,264,2,1,,53
2013,1,10.11566347113413,q5_19,264,2,0,,59
2023,3,6.4214076846838,nnm,264,2,0,,40
2023,1,6.945107132196426,nnm,264,2,0,,42
2013,2,25.21144598722458,u20m,264,2,0,,49
2013,2,8.404980071455403,q5_19,264,2,0,,53
2023,2,9.17677665611183,q5_19,264,2,0,,56
2013,3,27.98615396022797,u20m,264,2,0,,52
2023,3,9.284012019634247,pnm,264,2,1,,51
2023,1,9.049083763767118,q5_19,264,2,0,,56
2013,3,11.35477237403393,pnm,264,2,1,,55
2013,1,8.241559378802776,nnm,264,2,0,,46
2023,2,8.173670619726181,pnm,264,2,1,,46
2009,3,8.462108612060547,hgap,264,2,0,,28
2023,1,26.07941627502441,u20m,264,2,0,,50
2009,1,9.255126953125,hgap,264,2,0,,34
2023,3,24.61636438965797,u20m,264,2,0,,48
2013,3,7.605167105793953,nnm,264,2,0,,44
2023,2,23.03649857640266,u20m,264,2,0,,46
2013,2,10.09711343795061,pnm,264,2,1,,53
2009,2,7.718982696533203,hgap,264,2,1,,24
2019,3,7.909370899200439,hgap,264,2,0,,25
2019,1,9.36555004119873,hgap,264,2,0,,35
2013,2,6.921697873622179,nnm,264,2,0,,42
2023,2,5.862333811819553,nnm,264,2,0,,38
2013,3,9.287864839386039,q5_19,264,2,0,,57
2023,3,9.113143265634172,q5_19,264,2,0,,56
2013,1,12.52582855522633,pnm,264,2,1,,57
2013,1,30.57078830897808,u20m,264,2,0,,54
2023,2,1.565788162739667,q5_19,168,1,1,,7
2023,3,1.998555854585193,q5_19,168,1,1,,13
2013,3,2.435449760220476,q5_19,168,1,1,,19
2023,1,12.31034472584724,u20m,168,1,2,,31
2013,2,16.40492305159569,u20m,168,1,2,,36
2015,3,219.05947,math,168,1,0,,92
2015,1,214.40402,math,168,1,0,,89
2022,3,225.63101,math,168,1,0,,94
2022,1,225.43368,math,168,1,0,,94
2013,2,1.929702739350558,q5_19,168,1,1,,12
2023,1,2.432039116737172,q5_19,168,1,1,,19
2015,2,223.86398,math,168,1,0,,94
2022,2,225.83034,math,168,1,0,,94
2013,1,2.937568955055037,q5_19,168,1,1,,24
2013,1,20.83943039178848,u20m,168,1,2,,43
2023,3,11.01567037403584,u20m,168,1,2,,30
2023,2,9.658636525273323,u20m,168,1,2,,27
2013,3,18.72013323009014,u20m,168,1,2,,39
2023,3,20.2370285987854,nnm,142,3,1,39390.8,73
2013,3,12.35830277821637,q5_19,142,3,0,39390.8,64
2013,3,26.76653303205967,pnm,142,3,2,39390.8,74
2023,1,13.57712665780197,q5_19,142,3,0,39390.8,67
2013,1,28.80636043846607,nnm,142,3,0,39390.8,88
2023,1,56.0997948050499,u20m,142,3,1,39390.8,69
2013,2,55.85499480366707,u20m,142,3,1,39390.8,69
2023,2,20.72447165846825,pnm,142,3,2,39390.8,67
2019,3,17.52178764343262,hgap,142,3,0,39390.8,92
2009,2,17.08588981628418,hgap,142,3,0,39390.8,90
2023,2,8.243753093626571,q5_19,142,3,0,39390.8,53
2023,1,19.20689456164837,pnm,142,3,2,39390.8,65
2013,2,19.54386942088604,nnm,142,3,1,39390.8,72
2023,3,10.97455900110744,q5_19,142,3,0,39390.8,60
2019,1,19.36594772338867,hgap,142,3,0,39390.8,98
2013,1,14.89305282862008,q5_19,142,3,0,39390.8,69
2013,2,27.60396897792816,pnm,142,3,2,39390.8,75
2009,3,19.52641868591309,hgap,142,3,0,39390.8,98
2013,3,24.31385032832623,nnm,142,3,1,39390.8,81
2013,1,68.15113872289658,u20m,142,3,1,39390.8,76
2009,1,21.87640571594238,hgap,142,3,0,39390.8,100
2013,3,62.16466426849365,u20m,142,3,1,39390.8,73
2023,2,15.92070609331131,nnm,142,3,1,39390.8,65
2023,3,19.96973343193531,pnm,142,3,2,39390.8,66
2013,2,9.698685542117836,q5_19,142,3,0,39390.8,58
2013,1,26.00603178143501,pnm,142,3,2,39390.8,74
2023,1,24.36911128461361,nnm,142,3,0,39390.8,81
2023,3,50.34037679433823,u20m,142,3,1,39390.8,66
2019,2,15.60513305664063,hgap,142,3,0,39390.8,82
2023,2,44.25960779190063,u20m,142,3,1,39390.8,63
2019,3,13.04465484619141,hgap,82,3,0,63212.38900000002,66
2023,3,49.87950623035431,u20m,82,3,0,63212.38900000002,66
2023,2,11.54626812785864,nnm,82,3,0,63212.38900000002,56
2009,2,11.04670906066895,hgap,82,3,0,63212.38900000002,50
2023,1,14.88509671913918,q5_19,82,3,0,63212.38900000002,69
2013,3,57.8935369849205,u20m,82,3,0,63212.38900000002,70
2019,1,14.15656089782715,hgap,82,3,0,63212.38900000002,74
2019,2,11.78249263763428,hgap,82,3,0,63212.38900000002,56
2013,2,10.75205951929092,nnm,82,3,0,63212.38900000002,54
2023,3,12.99600815582713,q5_19,82,3,1,63212.38900000002,65
2013,3,31.06727637350559,pnm,82,3,1,63212.38900000002,77
2023,3,24.75150488317013,pnm,82,3,1,63212.38900000002,72
2009,3,12.38885021209717,hgap,82,3,0,63212.38900000002,62
2023,1,14.29975870996714,nnm,82,3,0,63212.38900000002,62
2013,3,11.9867380708456,nnm,82,3,0,63212.38900000002,57
2023,3,12.9378754645586,nnm,82,3,0,63212.38900000002,60
2023,2,11.07947092782724,q5_19,82,3,1,63212.38900000002,61
2013,1,17.66607680244581,q5_19,82,3,0,63212.38900000002,74
2013,2,53.21036651730537,u20m,82,3,0,63212.38900000002,68
2013,1,13.1949046626687,nnm,82,3,0,63212.38900000002,60
2013,1,62.42820993065834,u20m,82,3,0,63212.38900000002,73
2013,1,32.80508145689964,pnm,82,3,1,63212.38900000002,79
2023,1,26.32690221071243,pnm,82,3,1,63212.38900000002,74
2009,1,13.60861492156982,hgap,82,3,0,63212.38900000002,70
2013,3,15.89013223471192,q5_19,82,3,1,63212.38900000002,71
2023,1,54.53616008162498,u20m,82,3,0,63212.38900000002,69
2013,2,29.26752530038357,pnm,82,3,1,63212.38900000002,76
2023,2,45.11977732181549,u20m,82,3,0,63212.38900000002,64
2013,2,14.06387193794889,q5_19,82,3,1,63212.38900000002,68
2023,2,23.14262464642525,pnm,82,3,1,63212.38900000002,70
2013,2,88.84423971176147,u20m,90,3,2,20723.96799999999,83
2019,3,14.77834701538086,hgap,90,3,0,20723.96799999999,77
2023,3,20.01311630010605,nnm,90,3,1,20723.96799999999,73
2013,3,24.79928731918335,nnm,90,3,1,20723.96799999999,82
2013,2,20.33513970673084,nnm,90,3,1,20723.96799999999,74
2013,1,103.3768877387047,u20m,90,3,2,20723.96799999999,87
2009,2,13.04780292510986,hgap,90,3,0,20723.96799999999,66
2023,2,58.63408744335175,u20m,90,3,2,20723.96799999999,71
2023,1,18.37992066743654,q5_19,90,3,2,20723.96799999999,75
2009,1,16.25720405578613,hgap,90,3,0,20723.96799999999,87
2023,1,34.87489372491837,pnm,90,3,2,20723.96799999999,80
2023,2,30.44931404292583,pnm,90,3,2,20723.96799999999,77
2023,2,12.98831022977054,q5_19,90,3,2,20723.96799999999,65
2023,2,16.29324443638325,nnm,90,3,1,20723.96799999999,66
2013,3,48.21421578526497,pnm,90,3,2,20723.96799999999,88
2009,3,14.81918048858643,hgap,90,3,0,20723.96799999999,77
2023,3,32.66970440745354,pnm,90,3,2,20723.96799999999,78
2013,3,96.09165042638779,u20m,90,3,2,20723.96799999999,86
2013,2,46.74702137708664,pnm,90,3,2,20723.96799999999,87
2013,1,28.00408277106447,q5_19,90,3,2,20723.96799999999,86
2013,1,49.68835413455963,pnm,90,3,2,20723.96799999999,88
2013,1,29.3125007301569,nnm,90,3,1,20723.96799999999,89
2013,2,24.3210765039672,q5_19,90,3,2,20723.96799999999,82
2023,3,15.67985536807237,q5_19,90,3,2,20723.96799999999,70
2019,2,13.04599285125732,hgap,90,3,0,20723.96799999999,66
2023,1,75.11945068836212,u20m,90,3,2,20723.96799999999,79
2023,3,66.89304858446121,u20m,90,3,2,20723.96799999999,75
2023,1,23.7555056810379,nnm,90,3,1,20723.96799999999,80
2013,3,26.15200638731785,q5_19,90,3,2,20723.96799999999,84
2019,1,16.16680145263672,hgap,90,3,0,20723.96799999999,86
2013,1,99.95867311954498,u20m,91,3,2,16340.82900000001,86
2023,1,67.01748818159103,u20m,91,3,2,16340.82900000001,75
2023,2,16.2573708028062,q5_19,91,3,2,16340.82900000001,72
2013,3,27.30672697847702,q5_19,91,3,2,16340.82900000001,85
2019,2,10.51214694976807,hgap,91,3,0,16340.82900000001,45
2023,2,16.34002476930618,nnm,91,3,2,16340.82900000001,66
2023,2,58.14746767282486,u20m,91,3,2,16340.82900000001,71
2023,3,17.70524716353605,q5_19,91,3,2,16340.82900000001,74
